campaign_id,geo,vertical,traffic_source,device,os,bid,daily_budget,impressions,clicks,conversions,spend,revenue,created_at
camp_02758,PH,ecommerce,native,mobile,android,0.263,100,803488,17791,814,3842.58,5622.97,2024-01-06 12:00:00
camp_07932,PH,gambling,google,mobile,android,0.14,50,538890,25453,1453,4481.71,20154.84,2024-01-06 12:00:00
camp_04046,FR,nutra,facebook,mobile,ios,0.094,200,2364894,70197,3710,7542.32,231414.63,2024-01-06 13:00:00
camp_00745,PL,crypto,push,desktop,windows,0.398,100,211464,12666,212,4284.28,7826.78,2024-01-06 13:00:00
camp_05852,IT,sweepstakes,native,mobile,android,0.401,20,54748,1879,46,559.67,391.61,2024-01-06 13:00:00
camp_07944,FR,nutra,native,desktop,macos,0.391,30,35420,923,32,466.62,1202.31,2024-01-06 16:00:00
camp_07302,DE,nutra,facebook,mobile,ios,0.119,50,630994,15070,750,2029.21,18325.46,2024-01-06 17:00:00
camp_01722,BR,finance,facebook,desktop,windows,0.072,30,616568,22389,714,1145.42,17694.69,2024-01-06 17:00:00
camp_07502,BR,ecommerce,push,mobile,ios,0.344,50,136682,4290,462,1065.73,2239.68,2024-01-06 17:00:00
camp_05336,MX,dating,inapp,mobile,android,0.195,50,152531,3320,87,697.18,739.07,2024-01-06 18:00:00
camp_01832,FR,finance,google,mobile,ios,0.388,10,34261,1149,98,335.44,1724.57,2024-01-06 19:00:00
camp_02186,TH,finance,facebook,desktop,windows,0.054,30,331222,14155,531,539.29,3271.75,2024-01-06 22:00:00
camp_00026,FR,gambling,push,mobile,ios,0.143,30,333416,7108,245,1006.87,19726.05,2024-01-06 23:00:00
camp_02220,JP,finance,inapp,tablet,ios,0.227,200,1023716,45181,2411,8809.42,98318.73,2024-01-07 06:00:00
camp_04419,TH,ecommerce,google,mobile,ios,0.056,50,875613,31448,935,1848.95,5643.07,2024-01-07 07:00:00
camp_01239,FR,ecommerce,inapp,mobile,android,0.08,50,330272,25778,1283,2676.35,19333.51,2024-01-07 07:00:00
camp_02543,TR,ecommerce,facebook,mobile,android,0.344,50,165533,4054,210,1594.62,1509.68,2024-01-07 09:00:00
camp_00499,FR,finance,inapp,desktop,windows,0.178,50,559193,25765,1375,4767.88,32997.17,2024-01-07 10:00:00
camp_02077,PL,sweepstakes,native,mobile,ios,0.226,50,140125,3852,91,942.31,264.22,2024-01-07 10:00:00
camp_03118,DE,gambling,tiktok,desktop,macos,0.917,10,16322,380,27,432.77,950.67,2024-01-07 10:00:00
camp_02741,GB,finance,google,desktop,windows,0.163,50,571548,32596,3384,4979.04,194296.98,2024-01-07 11:00:00
camp_07280,US,gambling,inapp,mobile,ios,0.102,30,217944,8429,262,974.38,16735.03,2024-01-07 12:00:00
camp_02066,MX,dating,facebook,desktop,macos,0.419,50,54235,2189,87,882.18,373.87,2024-01-07 14:00:00
camp_07683,DE,ecommerce,push,desktop,macos,0.133,10,36587,3962,314,554.68,5956.39,2024-01-07 15:00:00
camp_01665,ID,nutra,push,mobile,android,0.71,100,54226,2323,44,1342.61,748.22,2024-01-07 15:00:00
camp_06881,FR,nutra,push,mobile,ios,0.619,100,144770,7469,305,5185.99,8321.81,2024-01-07 15:00:00
camp_04603,PL,gambling,push,mobile,ios,0.123,50,527557,31753,1102,3772.14,32009.31,2024-01-07 15:00:00
camp_01392,GB,nutra,inapp,mobile,ios,0.202,10,14223,364,33,66.19,2486.46,2024-01-07 17:00:00
camp_05338,US,gambling,facebook,desktop,macos,0.336,100,717235,22764,980,7832.72,90443.85,2024-01-07 17:00:00
camp_06056,JP,finance,facebook,desktop,windows,0.247,30,238979,7488,527,2114.06,15048.42,2024-01-07 17:00:00
camp_05067,TR,finance,tiktok,desktop,macos,0.453,100,117802,3425,64,1313.58,780.05,2024-01-07 17:00:00
camp_03193,MX,gambling,push,desktop,macos,0.226,10,34276,2405,44,657.58,1862.38,2024-01-07 19:00:00
camp_04619,TR,crypto,push,mobile,android,1.162,20,11482,270,2,245.5,28.16,2024-01-07 21:00:00
camp_05565,US,ecommerce,tiktok,mobile,android,0.138,500,2873940,48747,2477,8340.55,12562.43,2024-01-08 02:00:00
camp_04816,US,gambling,tiktok,mobile,android,0.277,30,140015,1908,73,459.56,4777.74,2024-01-08 03:00:00
camp_04675,DE,nutra,tiktok,mobile,android,0.113,20,237755,3302,229,277.41,11776.42,2024-01-08 06:00:00
camp_03704,FR,gambling,inapp,mobile,android,0.051,50,1111666,37975,1069,2172.02,44280.57,2024-01-08 06:00:00
camp_02073,GB,ecommerce,facebook,desktop,windows,0.095,30,698318,33513,3676,3466.5,84606.95,2024-01-08 07:00:00
camp_01442,US,ecommerce,tiktok,desktop,macos,0.057,50,1020889,34025,3223,1383.58,51907.89,2024-01-08 08:00:00
camp_05984,US,finance,push,mobile,android,0.088,10,49556,2028,152,209.37,5513.69,2024-01-08 08:00:00
camp_00023,DE,dating,tiktok,mobile,ios,0.081,10,117794,2664,156,221.3,2662.05,2024-01-08 09:00:00
camp_05509,JP,ecommerce,google,mobile,ios,0.582,200,407006,18141,592,8645.93,25211.09,2024-01-08 09:00:00
camp_03909,IT,finance,facebook,mobile,ios,0.141,500,1928212,80962,3845,9842.5,135316.62,2024-01-08 10:00:00
camp_04072,MX,gambling,google,mobile,ios,0.269,50,354015,21308,299,6262.18,6424.37,2024-01-08 10:00:00
camp_05335,US,sweepstakes,tiktok,mobile,ios,0.101,20,306608,9398,232,1196.3,6434.15,2024-01-08 10:00:00
camp_05216,DE,gambling,tiktok,mobile,ios,0.248,20,88406,2097,155,651.21,3054.24,2024-01-08 10:00:00
camp_05902,IT,dating,push,desktop,macos,0.506,20,36378,2428,65,1108.95,132.59,2024-01-08 11:00:00
camp_01888,ID,dating,facebook,mobile,ios,0.066,20,171497,8855,253,751.14,1467.74,2024-01-08 12:00:00
camp_03617,TR,nutra,native,mobile,ios,0.278,50,366782,8829,468,2844.17,3729.66,2024-01-08 12:00:00
camp_01816,MX,crypto,inapp,desktop,macos,0.243,10,43560,2785,86,483.81,1290.63,2024-01-08 12:00:00
camp_00286,FR,dating,tiktok,mobile,android,0.12,30,156037,5429,224,489.82,2582.34,2024-01-08 12:00:00
camp_03848,US,sweepstakes,push,tablet,ios,0.172,100,1900732,95032,4056,13509.47,31273.39,2024-01-08 13:00:00
camp_07226,PL,crypto,inapp,mobile,android,0.287,20,122496,4442,225,1248.33,14862.19,2024-01-08 14:00:00
camp_07012,PH,ecommerce,facebook,mobile,android,0.166,10,80582,3377,80,651.02,238.07,2024-01-08 14:00:00
camp_06912,JP,finance,facebook,mobile,android,0.996,200,112925,3196,114,3779.28,10600.52,2024-01-08 14:00:00
camp_05756,TR,ecommerce,google,tablet,android,0.228,20,98570,3777,224,612.14,913.27,2024-01-08 14:00:00
camp_02316,PH,ecommerce,tiktok,mobile,android,0.375,20,69146,1940,67,916.27,399.05,2024-01-08 15:00:00
camp_04860,PL,nutra,tiktok,mobile,ios,0.102,500,6928055,174699,6825,17852.87,115870.11,2024-01-08 15:00:00
camp_04360,IT,nutra,tiktok,desktop,windows,0.221,50,94082,3945,175,1053.72,2729.46,2024-01-08 15:00:00
camp_04421,IN,crypto,facebook,desktop,windows,0.329,50,275838,18199,146,5028.77,5154.28,2024-01-08 15:00:00
camp_01706,US,sweepstakes,google,desktop,windows,0.343,200,203922,7097,298,1952.77,3855.24,2024-01-08 15:00:00
camp_01297,NG,ecommerce,native,desktop,windows,0.591,50,85537,2909,99,1804.3,295.07,2024-01-08 15:00:00
camp_06063,BR,crypto,native,mobile,android,0.942,500,351749,8747,188,6058.83,8787.39,2024-01-08 16:00:00
camp_04873,PL,nutra,tiktok,mobile,android,0.238,200,779416,24756,719,6819.16,26915.32,2024-01-08 16:00:00
camp_01560,NG,gambling,google,mobile,ios,0.718,20,31571,1090,19,612.14,322.29,2024-01-08 17:00:00
camp_07976,TH,nutra,native,desktop,windows,0.737,50,75629,1915,40,1318.86,326.37,2024-01-08 17:00:00
camp_05037,BR,nutra,inapp,mobile,ios,0.216,30,111277,4169,157,720.91,2310.25,2024-01-08 17:00:00
camp_01619,PL,sweepstakes,google,mobile,ios,0.14,20,162757,7653,189,969.8,817.17,2024-01-08 17:00:00
camp_06961,PL,ecommerce,google,mobile,ios,0.284,100,139295,6716,273,1468.96,3302.21,2024-01-08 17:00:00
camp_03790,US,ecommerce,tiktok,mobile,android,0.097,50,434868,6899,466,776.1,13225.2,2024-01-08 18:00:00
camp_03518,GB,finance,facebook,mobile,ios,0.382,50,89643,2007,107,808.66,11426.47,2024-01-08 18:00:00
camp_07445,GB,nutra,tiktok,mobile,ios,0.137,200,1658180,19235,1714,2278.36,64243.16,2024-01-08 21:00:00
camp_07203,JP,ecommerce,inapp,mobile,ios,0.127,500,2895400,58680,10759,9527.46,345901.45,2024-01-08 21:00:00
camp_07806,DE,sweepstakes,tiktok,mobile,android,0.357,200,993537,9324,302,3957.8,6564.96,2024-01-08 22:00:00
camp_03963,ID,gambling,push,mobile,ios,0.389,100,214046,3405,41,1511.61,567.24,2024-01-08 22:00:00
camp_04930,US,gambling,google,mobile,ios,0.125,20,97542,3311,269,316.74,36233.97,2024-01-08 22:00:00
camp_05193,ID,crypto,native,mobile,ios,0.31,20,38715,526,5,122.23,67.75,2024-01-09 00:00:00
camp_07238,US,dating,push,mobile,ios,0.232,50,173524,6125,417,1547.51,9162.73,2024-01-09 03:00:00
camp_02451,PL,dating,facebook,mobile,android,0.199,30,171669,3413,73,693.82,570.37,2024-01-09 04:00:00
camp_03825,DE,gambling,push,mobile,android,0.317,50,154107,5317,334,1703.93,6563.26,2024-01-09 05:00:00
camp_00186,US,dating,native,desktop,macos,0.326,10,26139,625,35,190.42,800.37,2024-01-09 05:00:00
camp_02325,TH,crypto,native,mobile,ios,0.098,10,434584,11248,205,1145.94,7696.84,2024-01-09 06:00:00
camp_04531,ID,ecommerce,google,mobile,android,0.25,200,1345332,70348,2099,18968.51,10198.49,2024-01-09 06:00:00
camp_03465,PL,nutra,native,mobile,android,0.194,20,70646,3607,218,887.83,3599.25,2024-01-09 07:00:00
camp_07999,ID,finance,native,mobile,ios,0.164,50,237237,5186,79,861.3,1198.48,2024-01-09 07:00:00
camp_02572,US,gambling,push,mobile,ios,0.198,20,164333,9720,661,1815.7,85237.91,2024-01-09 08:00:00
camp_05517,FR,ecommerce,native,mobile,ios,0.279,100,300296,5264,352,1731.9,3815.47,2024-01-09 08:00:00
camp_05811,BR,sweepstakes,inapp,mobile,ios,0.171,20,106904,4204,62,721.62,256.48,2024-01-09 08:00:00
camp_01579,TH,sweepstakes,push,mobile,ios,0.216,30,226917,13052,309,2222.39,1407.04,2024-01-09 08:00:00
camp_03566,IN,ecommerce,inapp,mobile,android,0.187,30,61871,3000,41,548.84,184.31,2024-01-09 08:00:00
camp_03642,BR,nutra,facebook,desktop,macos,0.376,30,90929,2848,58,1242.06,1464.11,2024-01-09 08:00:00
camp_02856,US,gambling,tiktok,mobile,ios,0.097,50,1201135,44790,1965,5580.69,233293.29,2024-01-09 09:00:00
camp_02499,BR,dating,google,mobile,android,0.21,20,65486,2424,40,516.6,240.9,2024-01-09 10:00:00
camp_00080,IN,finance,inapp,mobile,ios,0.694,200,379724,25685,287,21090.56,6725.32,2024-01-09 10:00:00
camp_02612,GB,dating,inapp,mobile,ios,0.121,10,58555,2176,62,203.53,1730.4,2024-01-09 10:00:00
camp_00881,PL,gambling,native,mobile,ios,0.082,10,179422,5124,224,428.23,9807.26,2024-01-09 10:00:00
camp_06289,US,sweepstakes,facebook,tablet,android,0.561,50,228629,9356,902,5308.6,16130.87,2024-01-09 11:00:00
camp_04238,US,dating,push,mobile,android,0.206,20,77754,3350,182,587.18,2890.39,2024-01-09 12:00:00
camp_02959,PH,ecommerce,tiktok,mobile,android,0.141,100,984889,22598,187,2511.97,1070.63,2024-01-09 13:00:00
camp_05407,IT,finance,google,mobile,android,0.062,10,232454,9696,281,616.04,7951.88,2024-01-09 13:00:00
camp_06199,TR,gambling,facebook,desktop,windows,0.097,50,553753,25097,421,2293.83,4361.83,2024-01-09 14:00:00
camp_05906,BR,dating,facebook,desktop,macos,0.675,50,73125,3987,131,1910.77,1185.24,2024-01-09 14:00:00
camp_07877,NG,finance,native,mobile,android,0.303,30,34623,1584,39,405.72,188.83,2024-01-09 14:00:00
camp_04660,ID,crypto,tiktok,mobile,android,0.237,50,121480,2740,50,688.0,678.61,2024-01-09 14:00:00
camp_00596,ID,nutra,push,mobile,ios,0.302,200,897894,62087,1263,21719.8,12930.97,2024-01-09 15:00:00
camp_04853,ID,crypto,tiktok,mobile,android,0.346,50,114650,2902,32,1168.75,1425.44,2024-01-09 16:00:00
camp_05463,MX,gambling,tiktok,desktop,windows,0.591,50,59451,1634,20,1135.07,1141.46,2024-01-09 16:00:00
camp_03311,DE,finance,google,mobile,android,0.464,50,165422,7735,158,4012.38,4695.54,2024-01-09 17:00:00
camp_01219,ID,ecommerce,inapp,mobile,android,0.266,30,151948,4417,185,1042.71,2816.18,2024-01-09 17:00:00
camp_04925,IT,finance,tiktok,desktop,windows,0.313,20,121002,4590,182,1309.67,11872.21,2024-01-09 17:00:00
camp_05439,BR,nutra,push,desktop,windows,0.094,30,226034,6859,115,583.61,1441.66,2024-01-09 18:00:00
camp_02465,IN,sweepstakes,google,tablet,ios,0.322,100,301749,8496,62,2387.13,181.31,2024-01-09 18:00:00
camp_03042,US,nutra,facebook,desktop,windows,0.32,50,171503,6743,405,2281.37,17115.26,2024-01-09 19:00:00
camp_01647,IT,sweepstakes,google,mobile,ios,0.323,10,40584,2132,33,692.44,485.83,2024-01-09 19:00:00
camp_05547,TR,gambling,facebook,tablet,android,0.406,20,52149,583,9,184.84,242.35,2024-01-09 19:00:00
camp_03626,US,sweepstakes,google,mobile,android,0.18,20,47598,1632,30,241.97,396.07,2024-01-09 20:00:00
camp_07651,TR,finance,tiktok,tablet,android,0.252,50,453825,5017,271,1026.66,8022.75,2024-01-09 20:00:00
camp_02446,IT,nutra,inapp,desktop,macos,0.226,10,30829,837,34,226.73,542.07,2024-01-09 22:00:00
camp_07060,US,nutra,facebook,mobile,android,0.391,30,73607,1597,84,776.37,7784.17,2024-01-09 22:00:00
camp_01644,PL,nutra,google,mobile,ios,0.097,50,435942,5112,199,449.67,1431.12,2024-01-09 23:00:00
camp_02723,JP,gambling,tiktok,desktop,macos,0.071,50,316463,5944,199,519.86,14302.89,2024-01-10 00:00:00
camp_06951,TH,nutra,inapp,mobile,android,0.294,30,110738,1354,104,318.16,1404.29,2024-01-10 00:00:00
camp_05589,FR,crypto,facebook,mobile,ios,0.053,20,810639,15957,660,812.65,37288.53,2024-01-10 02:00:00
camp_05704,US,ecommerce,native,mobile,ios,0.198,20,124039,2359,171,563.87,1677.26,2024-01-10 02:00:00
camp_00625,FR,nutra,facebook,mobile,android,0.225,20,103812,2103,79,568.67,3203.82,2024-01-10 03:00:00
camp_07586,MX,sweepstakes,facebook,mobile,ios,0.148,20,114776,3012,64,493.38,161.03,2024-01-10 04:00:00
camp_06164,GB,dating,google,mobile,ios,0.184,50,266223,4890,199,710.24,2279.71,2024-01-10 04:00:00
camp_02022,BR,nutra,tiktok,desktop,windows,0.061,20,463818,7569,207,421.41,3077.92,2024-01-10 05:00:00
camp_05461,PH,ecommerce,inapp,desktop,windows,0.154,20,90665,3648,112,521.9,288.39,2024-01-10 06:00:00
camp_00438,GB,dating,facebook,mobile,android,0.221,500,3651995,55647,1498,9310.89,15870.37,2024-01-10 07:00:00
camp_06716,PL,sweepstakes,push,desktop,macos,0.368,30,163450,13717,538,4869.58,2418.92,2024-01-10 08:00:00
camp_06220,MX,dating,facebook,mobile,android,0.48,50,84406,6404,178,2657.3,691.26,2024-01-10 09:00:00
camp_00408,DE,ecommerce,inapp,mobile,android,1.24,10,11000,505,38,778.69,612.26,2024-01-10 09:00:00
camp_01860,GB,nutra,tiktok,mobile,android,0.123,100,358657,8774,550,1119.66,25780.81,2024-01-10 09:00:00
camp_07831,DE,finance,push,mobile,ios,0.403,20,96905,3541,88,1649.77,2776.71,2024-01-10 09:00:00
camp_06082,BR,dating,facebook,mobile,ios,0.607,200,430594,11312,316,5252.21,2244.72,2024-01-10 09:00:00
camp_03945,US,crypto,facebook,mobile,ios,0.11,50,573626,20456,553,1734.62,25073.39,2024-01-10 10:00:00
camp_00096,IT,nutra,tiktok,desktop,windows,0.303,100,293675,11565,499,3725.9,3116.85,2024-01-10 10:00:00
camp_06155,JP,ecommerce,push,mobile,ios,0.106,20,99530,5997,337,500.9,8692.66,2024-01-10 10:00:00
camp_04462,PH,dating,facebook,mobile,android,0.125,30,185060,5864,282,633.1,1901.26,2024-01-10 10:00:00
camp_07771,NG,gambling,google,mobile,android,0.178,100,1241522,80520,316,16505.56,1285.15,2024-01-10 10:00:00
camp_01565,PH,ecommerce,facebook,mobile,ios,0.042,10,143963,5974,171,178.25,551.95,2024-01-10 11:00:00
camp_02040,US,nutra,push,desktop,macos,0.284,200,1074819,72831,6225,24537.5,365489.98,2024-01-10 11:00:00
camp_05405,DE,crypto,facebook,mobile,android,0.117,100,767792,24059,976,2908.97,111761.02,2024-01-10 11:00:00
camp_02599,IT,finance,push,mobile,ios,0.104,100,1413924,85778,2567,6270.92,105098.82,2024-01-10 11:00:00
camp_06433,IN,ecommerce,facebook,mobile,ios,0.87,20,24791,1021,58,932.2,266.34,2024-01-10 11:00:00
camp_03136,BR,ecommerce,tiktok,tablet,android,0.661,20,20178,479,21,410.7,156.68,2024-01-10 11:00:00
camp_07522,ID,finance,tiktok,mobile,ios,0.071,20,108826,2878,70,152.16,239.49,2024-01-10 11:00:00
camp_01344,US,gambling,inapp,mobile,android,0.111,50,208474,11198,515,1395.39,8029.37,2024-01-10 11:00:00
camp_04094,US,gambling,facebook,mobile,ios,0.896,200,218639,7597,260,5365.82,20486.8,2024-01-10 12:00:00
camp_03335,MX,ecommerce,inapp,mobile,android,0.127,200,1048824,38448,5000,5608.33,76059.72,2024-01-10 12:00:00
camp_07433,TR,dating,google,desktop,macos,0.455,200,484046,34529,1086,17995.31,3866.06,2024-01-10 12:00:00
camp_03324,IT,nutra,facebook,mobile,android,0.115,30,555055,37917,1079,4615.45,20295.39,2024-01-10 12:00:00
camp_06742,US,finance,tiktok,mobile,ios,0.094,100,893010,28101,1136,2269.18,33765.87,2024-01-10 12:00:00
camp_03529,PH,finance,google,desktop,windows,0.452,100,380319,45279,1105,19628.2,11876.21,2024-01-10 13:00:00
camp_00974,JP,sweepstakes,inapp,mobile,android,0.138,20,61714,2912,204,414.16,2467.28,2024-01-10 13:00:00
camp_07017,IN,gambling,google,mobile,ios,0.227,500,1278566,90574,1862,18555.28,20062.29,2024-01-10 13:00:00
camp_00960,DE,crypto,tiktok,desktop,macos,0.751,20,27188,658,21,615.77,980.84,2024-01-10 14:00:00
camp_06029,NG,finance,google,desktop,windows,0.246,30,110251,5145,47,949.59,446.22,2024-01-10 14:00:00
camp_03948,US,sweepstakes,push,mobile,ios,0.733,20,58819,3652,157,2316.2,3393.13,2024-01-10 14:00:00
camp_07268,US,dating,tiktok,mobile,android,0.23,200,362888,13514,993,3918.35,34484.77,2024-01-10 14:00:00
camp_00887,BR,gambling,inapp,desktop,macos,0.17,100,863186,53054,1400,9957.4,75968.88,2024-01-10 15:00:00
camp_06196,TR,nutra,inapp,mobile,ios,0.169,30,172836,7035,287,856.95,5335.93,2024-01-10 15:00:00
camp_03016,NG,sweepstakes,google,mobile,android,0.364,20,79624,3292,41,1404.07,203.94,2024-01-10 15:00:00
camp_03066,US,finance,tiktok,mobile,ios,0.545,50,98160,4318,273,1800.81,25723.08,2024-01-10 16:00:00
camp_00302,DE,finance,google,mobile,android,0.936,200,180986,7143,298,5516.46,13771.46,2024-01-10 16:00:00
camp_03126,TR,nutra,facebook,desktop,windows,1.185,20,58612,2555,161,3867.66,2774.14,2024-01-10 16:00:00
camp_05057,DE,dating,native,tablet,ios,0.076,50,483117,10811,369,613.59,6965.97,2024-01-10 17:00:00
camp_04382,MX,crypto,inapp,mobile,android,0.455,50,311453,8876,209,3249.27,6482.45,2024-01-10 17:00:00
camp_00992,ID,crypto,facebook,desktop,macos,0.691,50,165192,6722,36,5737.81,604.27,2024-01-10 17:00:00
camp_00387,PL,finance,google,mobile,android,0.376,10,19029,596,17,201.16,517.81,2024-01-10 18:00:00
camp_03009,US,sweepstakes,tiktok,mobile,ios,0.172,30,306497,5026,307,615.9,3923.28,2024-01-10 18:00:00
camp_03344,DE,gambling,push,mobile,ios,0.294,50,266120,7785,649,2125.11,14042.04,2024-01-10 20:00:00
camp_05537,BR,crypto,tiktok,mobile,android,0.174,50,170359,2139,27,374.41,924.98,2024-01-10 21:00:00
camp_01366,PL,gambling,tiktok,mobile,android,1.043,20,15871,194,8,234.83,1062.16,2024-01-10 21:00:00
camp_07905,JP,ecommerce,google,mobile,android,0.16,100,778405,21782,3073,2910.05,171648.42,2024-01-10 21:00:00
camp_05923,BR,gambling,inapp,desktop,macos,1.01,10,5415,73,0,85.94,0.0,2024-01-10 21:00:00
camp_06879,BR,nutra,native,mobile,android,0.201,100,452488,4912,198,1079.27,2232.31,2024-01-10 22:00:00
camp_03730,TH,gambling,google,tablet,ios,0.233,20,108163,2480,28,559.6,988.24,2024-01-10 23:00:00
camp_00397,PL,finance,google,desktop,windows,1.02,100,57850,1532,61,1866.63,1463.89,2024-01-11 02:00:00
camp_03953,MX,sweepstakes,google,mobile,ios,0.485,100,190357,5686,73,2680.99,255.83,2024-01-11 03:00:00
camp_01809,ID,sweepstakes,google,mobile,android,0.386,100,141213,4728,62,1619.51,375.35,2024-01-11 03:00:00
camp_01876,TR,nutra,tiktok,mobile,android,0.238,50,223657,3119,45,711.77,350.7,2024-01-11 04:00:00
camp_06437,PL,crypto,google,mobile,ios,0.669,30,62882,1170,25,634.83,741.76,2024-01-11 04:00:00
camp_03989,BR,finance,native,mobile,android,0.326,100,310656,7321,266,3084.8,4261.12,2024-01-11 05:00:00
camp_02710,US,finance,tiktok,mobile,ios,0.731,10,10515,240,23,171.2,1014.67,2024-01-11 05:00:00
camp_06240,TH,ecommerce,tiktok,mobile,ios,0.616,50,48902,984,44,776.08,482.31,2024-01-11 05:00:00
camp_06134,IN,dating,facebook,mobile,ios,0.373,20,58790,1397,33,427.77,143.91,2024-01-11 05:00:00
camp_05149,FR,ecommerce,google,mobile,android,0.171,30,122294,4759,193,1043.89,4242.01,2024-01-11 06:00:00
camp_02448,PL,nutra,tiktok,mobile,ios,0.424,50,136594,1790,111,618.45,3208.71,2024-01-11 06:00:00
camp_02162,DE,finance,google,mobile,android,0.056,50,1800772,52261,6455,2361.52,303574.65,2024-01-11 06:00:00
camp_04252,US,gambling,facebook,mobile,android,0.134,20,146900,2984,128,281.99,13277.7,2024-01-11 07:00:00
camp_02291,TR,dating,push,desktop,macos,0.411,20,29850,2383,111,735.34,337.62,2024-01-11 07:00:00
camp_02546,GB,gambling,tiktok,mobile,ios,0.172,50,415145,10466,288,1434.66,11889.32,2024-01-11 08:00:00
camp_01626,US,nutra,google,mobile,ios,0.076,500,6158441,281916,12128,19896.05,321997.01,2024-01-11 08:00:00
camp_07346,US,gambling,native,mobile,android,0.094,10,35190,917,33,91.11,1393.63,2024-01-11 08:00:00
camp_01020,US,finance,facebook,desktop,windows,0.151,20,103637,4538,295,525.19,12333.95,2024-01-11 08:00:00
camp_00911,TR,dating,google,desktop,windows,0.149,30,297854,26521,456,3197.4,2015.54,2024-01-11 09:00:00
camp_07154,NG,dating,native,desktop,windows,0.325,30,104505,8295,153,2674.3,400.78,2024-01-11 09:00:00
camp_03068,PL,dating,google,mobile,ios,0.311,30,116802,12265,442,4737.25,4362.67,2024-01-11 09:00:00
camp_07191,FR,ecommerce,google,mobile,ios,0.073,500,6075522,435107,37157,33539.36,1240484.23,2024-01-11 09:00:00
camp_02362,PH,dating,google,mobile,ios,0.293,20,106070,3713,104,1058.17,371.25,2024-01-11 09:00:00
